total_size,draw,method,accuracy
200,8,SVM,0.79
200,8,KNN,0.73
200,8,RF,0.735
200,8,XGB,0.79
200,9,LOGIS,0.835
200,9,SVM,0.8150000000000001
200,9,KNN,0.745
200,9,RF,0.7849999999999999
200,9,XGB,0.7750000000000001
200,10,LOGIS,0.7150000000000001
200,10,SVM,0.765
200,10,KNN,0.705
200,10,RF,0.75
200,10,XGB,0.745
200,11,LOGIS,0.85
200,11,SVM,0.845
200,11,KNN,0.8099999999999999
200,11,RF,0.8150000000000001
200,11,XGB,0.8150000000000001
200,12,LOGIS,0.79
200,12,SVM,0.7600000000000001
200,12,KNN,0.7300000000000001
200,12,RF,0.765
200,12,XGB,0.7899999999999999
200,13,LOGIS,0.78
200,13,SVM,0.7649999999999999
200,13,KNN,0.75
200,13,RF,0.715
200,13,XGB,0.7500000000000001
200,14,LOGIS,0.7799999999999999
200,14,SVM,0.74
200,14,KNN,0.73
200,14,RF,0.71
200,14,XGB,0.7150000000000001
200,15,LOGIS,0.79
200,15,SVM,0.8
200,15,KNN,0.7999999999999999
200,15,RF,0.8
200,15,XGB,0.7649999999999999
200,16,LOGIS,0.8699999999999999
200,16,SVM,0.82
200,16,KNN,0.8099999999999999
200,16,RF,0.8299999999999998
200,16,XGB,0.7649999999999999
200,17,LOGIS,0.805
200,17,SVM,0.825
200,17,KNN,0.775
200,17,RF,0.78
200,17,XGB,0.75
200,18,LOGIS,0.8800000000000001
200,18,SVM,0.79
200,18,KNN,0.72
200,18,RF,0.8099999999999999
200,18,XGB,0.8200000000000001
200,19,LOGIS,0.7949999999999999
200,19,SVM,0.7849999999999999
200,19,KNN,0.7699999999999999
200,19,RF,0.7799999999999999
200,19,XGB,0.765
200,20,LOGIS,0.8100000000000002
200,20,SVM,0.775
200,20,KNN,0.7500000000000001
200,20,RF,0.7650000000000001
200,20,XGB,0.74
200,21,LOGIS,0.8799999999999999
200,21,SVM,0.8049999999999999
200,21,KNN,0.79
200,21,RF,0.7949999999999999
200,21,XGB,0.8099999999999999
200,22,LOGIS,0.78
200,22,SVM,0.7649999999999999
200,22,KNN,0.755
200,22,RF,0.76
200,22,XGB,0.765
200,23,LOGIS,0.85
200,23,SVM,0.825
200,23,KNN,0.7949999999999999
200,23,RF,0.82
200,23,XGB,0.8150000000000001
200,24,LOGIS,0.825
200,24,SVM,0.805
200,24,KNN,0.785
200,24,RF,0.795
200,24,XGB,0.7700000000000001
200,25,LOGIS,0.825
200,25,SVM,0.8
200,25,KNN,0.7699999999999999
200,25,RF,0.7699999999999999
200,25,XGB,0.79
200,26,LOGIS,0.82
200,26,SVM,0.805
200,26,KNN,0.795
200,26,RF,0.775
200,26,XGB,0.78
200,27,LOGIS,0.8099999999999999
200,27,SVM,0.745
200,27,KNN,0.7300000000000001
200,27,RF,0.73
200,27,XGB,0.765
200,28,LOGIS,0.755
200,28,SVM,0.78
200,28,KNN,0.7300000000000001
200,28,RF,0.7700000000000001
200,28,XGB,0.7700000000000001
200,29,LOGIS,0.835
200,29,SVM,0.825
200,29,KNN,0.8099999999999999
200,29,RF,0.8099999999999999
200,29,XGB,0.765
